user_id,Edad,Genero,Tipo_ubicación,Hr_uso_movil,Hr_uso_portatil,Hr_uso_Tablet,Hr_uso_TV,Hr_redes_sociales,Hr_uso_gamming,Horas_no_reportadas,Hr_trabajo_efectivo,Hr_entretenimiento,Hr_sueño,Total_hr_día,Puntuación_salud_mental,Ingesta_cafeína_mg_día,Puntuacion_semanal_ansiedad,Puntuacion_semanal_depresion
user_621,59,Mujer,SubUrbanoo,5,3.4,1.1,0.6,1.7,1.1,0.1,0.8,3.4,6.9,24,33,119.4,17,15
user_622,33,Hombre,SubUrbanoo,0.7,1.9,1.3,0.1,4.2,1.1,0.1,2.7,2,4.9,24,28,142.2,3,16
user_623,28,Otro,Urbano,5.2,2.2,0.7,2.5,2.1,2.1,0.1,2.7,0.5,6,24,54,158.0,2,8
user_624,33,Otro,SubUrbanoo,4.6,2.7,0.8,1.7,2.1,1.9,0.1,1.4,1.8,7,24,63,65.1,16,13
user_625,23,Mujer,Rural,2.6,0.9,0.7,2.4,1.3,1.5,0.1,1.5,2.3,6.2,24,55,93.0,8,8
user_626,49,Hombre,SubUrbanoo,2,1.2,1.2,0.8,1.8,1.4,0.1,1.9,1.1,6.5,24,44,95.4,11,5
user_627,48,Hombre,SubUrbanoo,4.2,2.7,0.8,0.7,1.7,1,0.1,0.6,2.5,7.4,24,34,174.9,6,0
user_628,47,Hombre,Urbano,1.8,2,1.3,0.5,3.6,1,0.1,2.1,2.7,7.8,24,64,228.3,15,19
user_629,31,Hombre,Rural,1.9,2.1,0.7,1.3,2.3,0,0.1,0,4.1,5.4,24,77,179.6,7,0
user_630,32,Hombre,Urbano,3,2,1.2,1.7,2.8,1.9,0.1,0.5,2.3,7.3,24,47,155.9,2,18
user_631,30,Otro,Rural,0,3,1.4,1,2.1,1.5,0.1,1.4,2.6,7.2,24,69,98.6,20,14
user_632,59,Mujer,SubUrbanoo,0.8,2.4,1.2,3.1,1.5,2.4,0.1,1.2,1.8,5.3,24,33,187.0,12,16
user_633,53,Hombre,Rural,2.5,2.4,1.5,0.9,2.4,0.6,0.1,2.5,1.9,6,24,32,131.9,19,19
user_634,26,Hombre,SubUrbanoo,1.8,3.6,1.3,0.6,0.7,1,0.1,3.7,2.2,8.2,24,50,186.1,8,2
user_635,27,Hombre,Urbano,2.7,4.2,1.1,0.8,2.5,0.6,0.1,2.1,3.6,6,24,24,216.5,3,11
user_636,43,Hombre,Urbano,0.6,1.4,0.6,1.4,3.8,2.7,0.1,2.2,2.4,7,24,38,186.9,13,14
user_637,13,Hombre,Urbano,4.4,4.5,0,0.7,1,1.6,0.1,0.6,1,7.9,24,27,268.9,17,17
user_638,15,Mujer,Urbano,3.3,0.9,0.2,1.6,3.1,2.9,0.1,0.6,1.6,8.7,24,32,112.1,0,12
user_639,35,Hombre,SubUrbanoo,3.7,1.4,1.2,2.6,0.4,2,0.1,2.1,2.4,4,24,36,106.0,1,16
user_640,23,Hombre,Urbano,3.1,1.9,0.8,0.4,3.3,2.2,0.1,2.3,0.4,7.6,24,51,105.7,4,20
user_641,24,Mujer,Urbano,2.3,2,1,1.7,1.3,0.9,0.1,3.5,1,6.8,24,24,219.9,13,2
user_642,22,Hombre,Rural,4.7,1.1,0.9,1.4,2.4,1.5,0.1,0.7,1.6,5.5,24,28,94.6,8,18
user_643,44,Hombre,SubUrbanoo,3.2,2.1,1.3,0,3.2,1.4,0.1,4,1.3,7.4,24,62,122.6,19,5
user_644,28,Mujer,Rural,2.8,1.2,1.3,0.4,3.4,2,0.1,0.2,1.1,8.7,24,53,213.0,19,16
user_645,20,Hombre,Urbano,3,0.8,1,2,0.2,0.1,0.1,2.4,4.4,6.8,24,64,169.3,14,4
user_646,50,Mujer,SubUrbanoo,3,2,1.1,0.1,4.1,1.8,0.1,0.5,3.4,4.6,24,20,99.2,19,20
user_647,36,Hombre,Urbano,3.7,1.7,1.7,0,3.3,0.5,0.1,0.2,1.7,6.5,24,34,65.1,18,18
user_648,40,Hombre,SubUrbanoo,1.6,2.9,0,1.4,2.4,0.3,0.1,0,2.3,7.4,24,73,139.9,3,10
user_649,20,Mujer,Urbano,1.7,1.2,0.7,0,1.5,0,0.1,2.2,4.8,6.6,24,51,153.8,13,0
user_650,40,Hombre,Urbano,3.8,0.7,1.4,0.9,0.7,3.3,0.1,1.9,1.4,7,24,53,157.0,0,12
user_651,48,Hombre,SubUrbanoo,2.8,2.5,1.6,1.1,0.1,0.5,0.1,3.3,0.4,7.3,24,54,243.9,4,16
user_652,20,Mujer,SubUrbanoo,3.6,2.2,0.9,1.2,3.3,1,0.1,1.1,3.8,6.7,24,68,91.5,8,17
user_653,62,Hombre,Urbano,2.2,2.8,1.9,0.3,1.9,2.3,0.1,1.4,4.4,5.6,24,69,155.4,16,3
user_654,40,Hombre,Urbano,4.8,2,1,0,2.1,3.3,0.1,1,2.1,7.4,24,47,243.3,6,10
user_655,53,Mujer,Rural,4,2.5,1.2,1.7,2,1.4,0.1,2.5,3.3,5.2,24,65,156.5,9,0
user_656,48,Mujer,Urbano,2.7,2.7,1.5,2.2,1.2,1.5,0.1,2.7,2.4,7.1,24,30,163.4,3,3
user_657,29,Otro,SubUrbanoo,2.1,2.3,0.8,0,3.5,3.9,0.1,1.7,1.9,6.5,24,74,73.8,2,1
user_658,21,Hombre,Urbano,3.5,2,1.9,1.2,2.6,1.3,0.1,0,2.9,7.2,24,45,138.7,10,11
user_659,45,Mujer,Rural,6.9,1.2,0,1.5,1.9,0,0.1,2.2,2.9,7,24,65,183.3,9,10
user_660,32,Hombre,SubUrbanoo,3.8,1.9,0,0.3,3.2,1.4,0.1,2,3.6,3.9,24,24,84.4,7,20
user_661,25,Hombre,Urbano,2.4,0.8,0.7,0.4,2,0.6,0.1,2.1,1.2,6.7,24,45,145.0,8,15
user_662,40,Hombre,Urbano,2.4,0.5,0.8,2,3.1,1.4,0.1,2.7,3,8.1,24,25,116.5,5,3
user_663,60,Otro,SubUrbanoo,2.9,2.1,1.2,1.6,1.2,2.4,0.1,1.5,1,5.1,24,80,53.2,13,6
user_664,41,Otro,Urbano,4.3,2.9,0.7,2.6,1.4,1.7,0.1,1.3,4.9,4.2,24,70,161.7,8,20
user_665,25,Hombre,SubUrbanoo,3.2,1.7,1,3.2,0.8,0.6,0.1,3.1,2,5.6,24,62,170.5,13,20
user_666,58,Hombre,Urbano,2,1,0.9,0,1.4,1,0.1,1.6,0.3,5.9,24,53,183.5,7,12
user_667,47,Mujer,Urbano,2,1.2,2,1.1,3.2,0.1,0.1,1.4,6.1,6.9,24,61,189.2,5,13
user_668,18,Hombre,SubUrbanoo,3.2,2.5,0.6,1.6,1,2.5,0.1,1.3,1.8,8.1,24,32,145.0,5,10
user_669,30,Hombre,Urbano,3.1,3.7,0.2,1.9,0,2,0.1,2.7,2.6,7.8,24,44,170.0,1,7
user_670,63,Mujer,Urbano,3.7,2.8,1.6,2.5,1.5,0.1,0.1,1.7,0.3,7.3,24,21,159.4,4,0
user_671,37,Hombre,SubUrbanoo,0.8,1.9,0.7,1.6,4.5,1.5,0.1,0.6,3.4,7.4,24,60,113.0,6,16
user_672,14,Hombre,Urbano,4,3,1.4,0.9,0.9,0.9,0.1,1.5,0.3,4.6,24,59,152.6,8,8
user_673,22,Mujer,SubUrbanoo,3.1,0.6,0.3,3.4,2.8,1.6,0.1,2.8,1.5,7.2,24,59,163.4,12,12
user_674,42,Mujer,Urbano,0.2,1.3,0,1.7,1.9,1.3,0.1,1.3,3.7,6.8,24,58,182.6,15,14
user_675,62,Mujer,Urbano,4.9,2.9,1.6,1.3,2.4,0,0.1,2,3.3,5.6,24,44,183.7,11,12
user_676,57,Mujer,SubUrbanoo,3.6,2.3,1.1,0.4,1.4,2.4,0.1,3.2,1.9,3.4,24,46,159.3,7,7
user_677,45,Mujer,Urbano,0.5,0.4,1.6,2.5,2.5,2.1,0.1,1.4,0.9,7.1,24,70,226.7,13,10
user_678,13,Hombre,Urbano,2.7,3.3,0.5,1,2.5,1,0.1,1.7,0.8,5.8,24,43,170.5,4,19
user_679,30,Hombre,Urbano,1.4,0,1,1.4,2.1,1.3,0.1,2.1,0,5.2,24,68,148.3,9,12
user_680,59,Hombre,Urbano,4.7,1.5,0.9,2,2.7,1.3,0.1,0.7,2.4,4.8,24,46,190.8,16,1
user_681,61,Hombre,Urbano,2,3,0.8,1.2,2.4,1.9,0.1,2.4,2.5,7.2,24,64,227.5,3,5
user_682,23,Mujer,Urbano,0.7,1,0.9,1.1,2.8,0.5,0.1,2.1,0,7.8,24,50,95.3,14,15
user_683,33,Mujer,Urbano,3.3,4.6,1.5,1,0,2.2,0.1,0.9,2.4,4.1,24,67,68.0,10,17
user_684,38,Mujer,SubUrbanoo,4.6,2.4,0.9,0.4,2.2,0.2,0.1,3.5,3.2,5.9,24,57,160.4,8,16
user_685,37,Hombre,Urbano,0.4,2.6,1.3,0.7,1.9,0.3,0.1,3.2,0,6.4,24,34,77.7,14,14
user_686,34,Mujer,SubUrbanoo,1.6,1.2,1.2,0.7,3.4,1.8,0.1,3.8,2.6,6.5,24,63,137.5,19,6
user_687,39,Hombre,Urbano,1.3,1.9,0.5,0,1.2,2.2,0.1,3.4,2.4,5.4,24,75,240.5,1,13
user_688,61,Hombre,Urbano,4.3,1.9,1.2,2.5,2.2,1.5,0.1,2,1.9,4.9,24,59,150.2,0,6
user_689,45,Mujer,Urbano,2.5,2.4,1.2,1.6,2,0.4,0.1,2.4,3.9,7.3,24,20,130.0,19,11
user_690,53,Hombre,SubUrbanoo,1.7,2.5,1.6,2.2,4.6,2,0.1,0.4,0.9,7.2,24,34,171.2,3,20
user_691,47,Mujer,SubUrbanoo,0.8,2.6,0.5,0.7,1.1,1.3,0.1,2.4,3.1,8,24,52,126.6,4,0
user_692,13,Mujer,Urbano,5.1,0.6,0.7,2.7,0.8,2,0.1,2.1,4.4,5.2,24,76,224.0,4,17
user_693,33,Mujer,Urbano,5.2,4,1.1,2.5,0.8,0.2,0.1,1.6,1.6,6,24,67,159.3,13,4
user_694,60,Mujer,Urbano,3.3,1.1,0.8,0.4,2.9,0.8,0.1,1.9,4.7,6.3,24,51,129.3,0,20
user_695,18,Hombre,SubUrbanoo,3.4,2,0,2.4,3.6,2.9,0.1,4.1,3,2.6,24,44,45.6,1,6
user_696,40,Hombre,Rural,4.9,3.5,0.7,1,4.1,1,0.1,0,0.2,6.8,24,58,156.9,9,14
user_697,17,Hombre,SubUrbanoo,2.4,2.8,1.5,1.2,0.8,2,0.1,3,1.7,5.1,24,48,134.3,8,5
user_698,43,Hombre,Urbano,3.1,1.5,1.8,1,1.3,0.9,0.1,3.2,2.4,7.5,24,77,131.5,12,1
user_699,50,Mujer,Urbano,3.1,2.2,1.3,0.5,2,1.5,0.1,1.6,2.4,7,24,27,278.2,12,16
user_700,15,Mujer,SubUrbanoo,2,2.2,1.5,0,3.6,1.2,0.1,1.6,4.1,4.4,24,75,115.3,8,12
user_701,35,Mujer,Urbano,3.2,0.8,0,0,0.4,1.1,0.1,2.4,2.6,5.3,24,30,183.4,13,12
user_702,49,Mujer,Urbano,4,3.3,0.5,0.4,0.7,1.6,0.1,0.6,2.5,6.9,24,32,139.1,16,13
user_703,49,Hombre,Urbano,3.8,2.1,1.1,4.1,1.6,0.1,0.1,2.5,2.1,5.9,24,24,13.1,2,7
user_704,22,Hombre,Urbano,3.8,1.3,1.8,2,2.4,2.1,0.1,0.9,3.8,5.9,24,69,142.6,17,14
user_705,22,Hombre,SubUrbanoo,1.8,1.5,1.3,3.4,1.5,1.6,0.1,1.6,2.7,5.2,24,38,156.0,11,10
user_706,31,Hombre,SubUrbanoo,4.2,2.3,1.2,1.2,1.4,0.6,0.1,3.6,1.5,6.7,24,40,122.7,8,12
user_707,29,Mujer,Rural,3,0.6,0.9,1,3.4,0,0.1,3,2.9,8.3,24,22,222.5,15,20
user_708,33,Hombre,Rural,1.9,2.9,1.2,3.2,2.6,0.9,0.1,2.1,1.9,6.9,24,45,239.6,12,19
user_709,26,Mujer,Urbano,4.1,2.2,0.7,1.9,0.8,1.5,0.1,0.3,1.8,7.7,24,52,164.4,17,0
user_710,21,Hombre,Urbano,2.3,3.6,0.6,0.5,1.4,1.4,0.1,2.4,4,7.6,24,49,171.2,11,1
user_711,58,Hombre,SubUrbanoo,0.6,2.1,0.7,2.1,2.6,1.3,0.1,2.5,2.3,6.1,24,41,92.4,1,10
user_712,13,Hombre,Rural,1.5,0.9,1.7,2.8,0.5,1.9,0.1,0,5.3,6.3,24,24,92.2,18,13
user_713,63,Hombre,Urbano,2.7,0.8,0.6,0.1,2.6,0,0.1,2.4,3.5,8.3,24,38,117.3,0,4
user_714,57,Hombre,Urbano,3.9,1.6,0.8,2,1.6,1.1,0.1,0.7,1.5,7.4,24,28,250.0,5,6
user_715,25,Hombre,Urbano,1.7,1.7,1.2,0.1,2.4,1.5,0.1,0.2,1.4,7.7,24,77,122.6,17,15
user_716,16,Hombre,Rural,2.6,1.4,0.6,2.7,2.1,1.7,0.1,0.7,0.9,6.7,24,43,215.9,2,10
user_717,13,Mujer,Rural,1.2,2.1,1.1,1.7,0.7,2.1,0.1,0,3.3,6,24,58,113.9,5,14
user_718,61,Hombre,Urbano,4.5,1.4,1.1,2.1,1.2,1,0.1,1.5,1.4,6.2,24,31,101.9,3,3
user_719,52,Hombre,Rural,5.6,2.3,0.7,1.3,3.7,1.3,0.1,0.8,0,8.2,24,65,125.0,16,9
user_720,44,Mujer,Urbano,5.4,1.5,0.9,0,4.8,0.5,0.1,3.4,0.4,6.5,24,80,123.7,17,0
user_721,46,Hombre,Urbano,4.4,2.6,0.5,1.1,0,1.6,0.1,1.6,1.1,8,24,67,113.7,6,6
user_722,43,Mujer,Urbano,0,3.2,1.1,3.5,2.4,1.8,0.1,0.1,2.4,7.6,24,46,147.3,14,10
user_723,51,Mujer,Rural,2.3,2.2,1.1,0.8,1.3,1.7,0.1,3.6,1.3,8.5,24,61,151.3,5,16
user_724,46,Mujer,Rural,0,0.5,0,2.3,1.6,0.7,0.1,1.6,4.8,6,24,40,151.3,7,14
user_725,15,Hombre,Urbano,3.3,3.4,1.7,1.6,3.5,0,0.1,1.9,2.1,5,24,57,165.3,6,20
user_726,62,Mujer,Urbano,2.7,1.3,0.5,1.6,4.8,1,0.1,2.8,2.8,4.7,24,73,200.9,3,19
user_727,24,Hombre,Urbano,4.7,2.1,2,1.7,2.3,0.6,0.1,0.8,1.6,6.4,24,54,96.5,19,17
user_728,13,Mujer,Rural,5.3,2.3,1.4,1.5,0.6,0.7,0.1,2.4,2.2,6.8,24,51,108.1,4,20
user_729,56,Mujer,Urbano,1.6,1.8,0.4,1.8,3.7,0,0.1,4.8,3.1,6.8,24,78,155.4,7,3
user_730,42,Hombre,Urbano,3.3,0.8,1.5,0,2.5,1.2,0.1,2.9,2.7,6,24,52,138.4,19,4
user_731,29,Mujer,Urbano,3.1,2.7,1.6,0.6,0.6,1.8,0.1,3.1,2.7,4.7,24,36,106.9,17,12
user_732,60,Hombre,Urbano,1.1,1.8,0.8,2.7,1.1,1,0.1,1.7,1.5,6.5,24,24,205.5,14,18
user_733,59,Mujer,Urbano,2.1,1.8,1,1.4,2.7,2.1,0.1,0.6,2.2,8.1,24,63,131.7,20,18
user_734,35,Otro,Urbano,3.3,0,1.5,2.1,1.1,2.1,0.1,1.8,2.9,6.2,24,39,127.1,4,15
user_735,27,Mujer,Urbano,3.4,1.2,1.3,2.9,1.6,0.7,0.1,0.8,3.8,6,24,42,108.6,14,20
user_736,49,Hombre,Urbano,1.9,1.6,0.5,0.4,3.5,1.4,0.1,1.7,1.3,8,24,58,105.7,5,18
user_737,33,Mujer,Rural,2.1,2.2,1.2,1,2.5,2.7,0.1,1,2.3,4.8,24,23,98.1,9,0
user_738,26,Hombre,Urbano,1.5,3.3,1.1,2.8,0.6,1.5,0.1,1.5,1.2,5.5,24,45,85.4,19,9
user_739,14,Otro,Urbano,4.7,4,0.5,0.4,2.5,0.4,0.1,0.2,1.9,5.6,24,49,114.8,14,1
user_740,23,Mujer,Urbano,1.7,2.3,0.3,1,3.5,0.1,0.1,1.2,3.8,7.3,24,67,144.2,19,14
user_741,63,Hombre,Rural,2.3,2.2,0,0,2.2,0,0.1,2.5,1.8,4.6,24,66,182.0,8,18
user_742,51,Mujer,Urbano,2.3,1.5,0.9,2.9,3,0,0.1,2.8,2.4,8,24,65,145.8,3,3
user_743,50,Hombre,Rural,0.6,0.3,1,0.9,1.4,0.7,0.1,2.5,0.9,6.5,24,48,99.6,7,20
user_744,46,Otro,Rural,1.7,1.4,1.3,1.9,2.3,1,0.1,1.5,1.8,7.8,24,53,122.9,12,3
user_745,50,Otro,Urbano,4.8,1.8,1.4,2.2,0.1,0.2,0.1,2.1,0.5,8,24,29,119.9,16,11
user_746,62,Mujer,Urbano,1.2,3,0.8,0.7,2.8,0.5,0.1,4.3,2.9,5.6,24,39,116.9,3,20
user_747,46,Hombre,SubUrbanoo,1.6,2.5,1,0,2.4,0.2,0.1,1.1,3,6.5,24,43,131.1,1,18
user_748,30,Mujer,SubUrbanoo,1,2.2,0.6,1.3,0.5,0,0.1,3.9,2.9,6.2,24,53,194.5,4,8
user_749,42,Hombre,SubUrbanoo,2.9,1.4,1,1.3,3.8,1,0.1,0.3,3,6.4,24,56,183.7,1,15
user_750,27,Hombre,Rural,5.8,0,1.5,1.4,2.7,1.9,0.1,0,2.9,5.8,24,32,229.8,15,14
user_751,39,Mujer,Urbano,2.8,0.1,1.1,1.4,1.2,0.7,0.1,1.8,0.5,7.8,24,42,105.3,14,8
user_752,63,Hombre,SubUrbanoo,3.1,0.3,1.6,1,2.8,2.3,0.1,2,1.5,6.3,24,29,94.2,3,18
user_753,46,Hombre,Urbano,1.8,1.7,1.5,1,0.8,1.4,0.1,0.6,0,6.1,24,41,131.5,14,17
user_754,64,Otro,SubUrbanoo,2.9,3,1.7,1.8,1,2.1,0.1,1.6,1.9,7.8,24,64,208.3,4,20
user_755,50,Hombre,SubUrbanoo,4.8,3,1.1,0.7,0.8,1.2,0.1,2.5,1.4,7.5,24,33,44.8,2,6
user_756,45,Hombre,Urbano,3.2,2.8,0.7,1.4,0.8,1.9,0.1,0.8,2.4,6.8,24,44,155.7,13,15
user_757,42,Mujer,Urbano,2.9,1.1,1.3,2.6,2.9,0,0.1,3.5,4.5,5.2,24,74,171.0,4,5
user_758,54,Otro,Rural,2.8,2.9,0.7,2.6,0,2.3,0.1,0.9,3.6,7.8,24,47,181.0,8,2
user_759,63,Otro,SubUrbanoo,5.4,0.3,0.6,2.8,1.5,0.9,0.1,1.1,2.4,7.3,24,27,174.5,12,13
user_760,29,Mujer,SubUrbanoo,3.2,0.8,1.6,1.2,1.5,2.9,0.1,1.8,2.5,5,24,24,290.1,6,5
user_761,41,Hombre,Urbano,6,1.8,1.5,0.2,2,0.3,0.1,1.6,2.8,4.9,24,39,191.3,6,18
user_762,16,Mujer,Urbano,2.7,1.3,1.3,1.2,2.3,2.3,0.1,2.9,2.1,6.1,24,76,125.7,0,17
user_763,22,Mujer,Urbano,3.5,3.1,1,1.2,2.1,0.1,0.1,2.7,4.4,5.9,24,63,131.2,14,19
user_764,29,Mujer,SubUrbanoo,4.5,3.2,0.1,0.9,1.4,0.1,0.1,1,3.1,5.3,24,35,207.5,14,15
user_765,22,Hombre,Rural,4.2,1.6,1.7,0.9,1.5,2.5,0.1,0.6,0.6,3.7,24,77,209.4,17,2
user_766,29,Hombre,Urbano,4.1,2.3,0.5,0,1.9,1.5,0.1,0.5,2.3,6.3,24,39,107.5,14,5
user_767,32,Hombre,SubUrbanoo,1,2.1,1.5,0.2,2.6,1.3,0.1,0.9,2.6,6.8,24,70,50.0,2,16
user_768,36,Mujer,Urbano,1.7,0,0.7,1.5,2.1,0.7,0.1,3,2,6,24,44,58.4,4,19
user_769,17,Hombre,Urbano,2.3,0.6,0.6,1.6,1.1,2,0.1,2.2,2,6.5,24,26,208.6,4,4
user_770,46,Otro,Urbano,4.8,2.9,1.3,2,1,0.9,0.1,3.1,2,6,24,44,218.0,15,20
user_771,18,Mujer,SubUrbanoo,1.1,1.2,1.3,1.2,2.6,1.4,0.1,0,0.2,5.3,24,55,150.9,9,15
user_772,14,Hombre,Urbano,5.3,2.5,0.4,1.5,2.9,0.1,0.1,2.3,0,8.8,24,70,166.2,12,16
user_773,55,Hombre,SubUrbanoo,4.7,3.2,0.9,1.4,1.4,1.4,0.1,3.4,2,5.6,24,59,250.7,7,20
user_774,55,Mujer,SubUrbanoo,1.6,0.6,1,0.9,0,1.7,0.1,1.5,0.8,5.5,24,35,184.0,19,8
user_775,60,Mujer,Urbano,3.1,2.4,0.9,0.3,2.5,1.5,0.1,1.4,1.2,6,24,23,148.9,6,6
user_776,23,Mujer,SubUrbanoo,3.4,1.9,0.4,2.3,1.1,0.9,0.1,3.8,2.2,6.1,24,29,128.4,13,4
user_777,63,Mujer,SubUrbanoo,3.4,1.2,1.4,0,1.9,1.5,0.1,1.8,3.8,6.5,24,70,135.9,5,8
user_778,59,Hombre,Urbano,3.4,1.2,1.1,0.7,2.2,2.2,0.1,2.2,3.8,7.2,24,67,111.3,7,20
user_779,35,Hombre,SubUrbanoo,2.6,2.2,0.6,1.9,2.7,0,0.1,2.6,3.8,5.5,24,50,182.6,14,9
user_780,28,Mujer,Urbano,3.2,2.6,1.5,0,3.1,1,0.1,0,1.2,6.7,24,31,143.4,16,20
user_781,43,Hombre,SubUrbanoo,4.6,2.1,1,0.9,3.4,1.4,0.1,2,2.2,6.4,24,39,109.0,4,0
user_782,23,Hombre,Rural,1.3,2.1,1,1.6,3.6,0.3,0.1,0.5,4.1,5.7,24,51,206.5,11,6
user_783,28,Hombre,Urbano,5.3,1.5,1.9,1.1,2.1,2.1,0.1,1.9,0.2,5.7,24,21,177.6,12,20
user_784,20,Mujer,Urbano,4.5,1.6,0.2,0.5,0,1.8,0.1,1.6,1.9,4.7,24,79,162.9,2,4
user_785,16,Hombre,Urbano,1.6,1.2,0.2,0.9,1.3,2.2,0.1,1.4,2.8,8.5,24,30,142.0,18,5
user_786,52,Mujer,Urbano,3.6,1.5,0.3,2.3,3.7,2.4,0.1,2.8,0.3,7.1,24,39,172.9,14,5
user_787,37,Hombre,SubUrbanoo,1.1,2.7,0.8,1.6,4.6,0.9,0.1,0.7,4.5,5.8,24,32,288.5,20,7
user_788,15,Hombre,Urbano,3.1,0.7,0.9,0,1.5,2.1,0.1,0.7,4.1,5.3,24,54,264.1,19,0
user_789,44,Hombre,Urbano,2.9,1.1,0.5,2.1,4.8,0.6,0.1,3,2.3,6.7,24,36,109.1,6,9
user_790,15,Mujer,SubUrbanoo,2,1.3,1.8,1.1,2,1.7,0.1,2,3.6,6.1,24,29,137.0,13,2
user_791,39,Hombre,SubUrbanoo,3.1,1.9,2,0.4,1.5,2.2,0.1,0.3,0.3,5.4,24,59,105.1,19,15
user_792,41,Hombre,Urbano,2.1,0.3,1.4,0.7,1.1,2,0.1,1.5,2.9,5.6,24,57,56.2,18,0
user_793,44,Hombre,SubUrbanoo,5.1,1.1,0.2,0.7,2.8,2.6,0.1,1.8,2.1,7.4,24,33,235.3,10,15
user_794,62,Mujer,Rural,2.1,0.6,0.8,0.1,0.3,0.9,0.1,0.5,2.3,6,24,38,142.5,6,13
user_795,63,Hombre,Urbano,4.2,2.4,1.4,1.4,1.3,1.9,0.1,1.2,2.6,5,24,51,95.3,10,4
user_796,31,Mujer,Urbano,0.5,2,1,3.3,1.9,1.3,0.1,3.1,3,6.6,24,75,63.4,7,15
user_797,33,Otro,SubUrbanoo,2.8,1.5,1.5,0.4,0,1.5,0.1,5,0.6,5.7,24,73,161.1,9,20
user_798,17,Hombre,SubUrbanoo,3,0.9,1.6,3.3,1.9,1.5,0.1,2.4,1.2,7.3,24,52,167.9,10,10
user_799,30,Mujer,Urbano,2.7,1.6,2,1.7,4.1,1.7,0.1,0.4,2.2,7.6,24,76,170.6,0,17
user_800,40,Hombre,Urbano,2.4,1.4,0.7,1.4,2.5,1.2,0.1,1.7,0.2,4.2,24,62,203.5,19,6
user_801,54,Mujer,SubUrbanoo,2,3.6,1,1.2,1.2,0,0.1,2.1,2.7,5.7,24,44,194.8,9,7
user_802,34,Mujer,Rural,4.1,3,0.8,0.7,1.4,1.4,0.1,2.9,3.6,6.1,24,44,85.6,6,16
user_803,13,Hombre,SubUrbanoo,1.4,2.9,1.3,0,2.6,1.6,0.1,2,5,6.5,24,63,119.1,3,11
user_804,53,Hombre,SubUrbanoo,1.7,0.6,0.2,0,0.8,0.9,0.1,0,0.9,7,24,57,81.3,0,0
user_805,24,Hombre,Rural,0.8,0.2,0.8,1,3.4,2.6,0.1,0.8,2.4,5.7,24,80,196.8,3,6
user_806,38,Hombre,Urbano,0,3.3,1.4,0,2.9,3.5,0.1,0.4,2.2,7.1,24,55,196.0,6,5
user_807,58,Hombre,Rural,3.1,1.8,1.7,1.2,0,2.1,0.1,1,3.2,7,24,43,156.4,10,14
user_808,46,Hombre,Urbano,2.7,2.3,0.6,1,1.6,0.6,0.1,0.6,2.9,6.6,24,60,102.9,5,17
user_809,61,Mujer,Urbano,4.5,1.4,1.6,1,3.3,1.4,0.1,0.7,2.8,4.2,24,79,146.9,4,10
user_810,26,Mujer,SubUrbanoo,3.9,0.7,1.3,1.8,1.8,1.4,0.1,3.3,3.8,5.6,24,58,142.0,11,16
user_811,38,Hombre,Urbano,3.4,0.9,1.2,1.3,1.3,1.9,0.1,0,1.9,6.7,24,58,128.0,1,0
user_812,57,Hombre,Urbano,2.6,0.7,0.4,2,1.7,1.4,0.1,1.8,3.2,6.4,24,32,184.2,17,1
user_813,38,Hombre,Rural,4.5,2,0.8,0.9,1.9,0,0.1,3.6,2.4,6.9,24,79,166.7,11,13
user_814,59,Mujer,Rural,2.3,0.5,1.9,1.1,1.8,0.7,0.1,1.3,0.8,7.4,24,34,77.9,8,11
user_815,59,Mujer,Urbano,2.4,3.3,1.4,1,0.8,1.2,0.1,0.1,2.3,5.9,24,67,178.8,6,13
user_816,42,Mujer,Urbano,1.3,3,0.8,1.4,0.7,1.8,0.1,3.6,1.6,6.5,24,78,70.4,6,18
user_817,55,Mujer,SubUrbanoo,1.7,2,1.2,0.3,2.1,1,0.1,0.9,0.7,5.2,24,21,78.2,9,9
user_818,29,Mujer,Urbano,3.2,2,1.1,2.2,0.9,2.4,0.1,1.4,1.9,5,24,44,159.0,3,6
user_819,38,Mujer,Urbano,6.1,3.2,1.2,1.6,0.2,1.5,0.1,3.3,0.8,4,24,24,178.0,7,7
user_820,48,Mujer,Urbano,1.7,2.8,0.9,1.3,1,2.9,0.1,3.5,0.8,9,24,53,169.4,13,12
user_821,13,Mujer,Urbano,5,1.6,1.2,1.4,3.7,1.5,0.1,1.3,0,6.4,24,71,204.4,12,5
user_822,20,Mujer,Urbano,2.5,1.6,1.6,2.6,1.6,1.3,0.1,3.2,2.9,6.7,24,58,206.6,15,7
user_823,61,Hombre,Rural,0,1.5,0.6,2.2,1.7,2.7,0.1,2,3.8,7.4,24,24,106.1,6,4
user_824,47,Hombre,Urbano,2.2,0.9,1.6,2.6,1,0,0.1,0.2,2.5,7.8,24,62,175.2,9,8
user_825,27,Hombre,Urbano,3.5,1.2,0.8,2,1.9,1.6,0.1,0.8,0.7,7.2,24,68,95.6,10,12
user_826,59,Hombre,SubUrbanoo,3.6,2.5,1.3,2.7,1.1,1,0.1,1.2,0,3.7,24,33,134.8,5,0
user_827,34,Hombre,Urbano,5,1.3,0.8,0.6,0.8,0.5,0.1,0.9,2.5,5.3,24,48,65.0,11,6
